1621	3471221675329859477.wav	መጀመሪያ ላይ፣ ቀሚስ በምሥራቅ በባይዛንታይን ባህል ላይ ከፍተኛ ተጽዕኖ አሳድሯል።	መጀመሪያ ላይ ቀሚስ በምሥራቅ በባይዛንታይን ባህል ላይ ከፍተኛ ተጽዕኖ አሳድሯል	መ ጀ መ ሪ ያ | ላ ይ | ቀ ሚ ስ | በ ም ሥ ራ ቅ | በ ባ ይ ዛ ን ታ ይ ን | ባ ህ ል | ላ ይ | ከ ፍ ተ ኛ | ተ ጽ ዕ ኖ | አ ሳ ድ ሯ ል |	119040	FEMALE
1583	2370326377257659667.wav	ወደ እዚህ ድምዳሜ የመጣችው በሚሰጧት ጥሩ አስተያየቶች እና ከሁለቱም ሴት እና ወንድ ወገኖች የወሊድ መቆጣጠሪያ ሕክምና አስፈላጊ ሕክምና እንደሆን ማበረታቻ ስለሚላክላት ነው።	ወደ እዚህ ድምዳሜ የመጣችው በሚሰጧት ጥሩ አስተያየቶች እና ከሁለቱም ሴት እና ወንድ ወገኖች የወሊድ መቆጣጠሪያ ሕክምና አስፈላጊ ሕክምና እንደሆን ማበረታቻ ስለሚላክላት ነው	ወ ደ | እ ዚ ህ | ድ ም ዳ ሜ | የ መ ጣ ች ው | በ ሚ ሰ ጧ ት | ጥ ሩ | አ ስ ተ ያ የ ቶ ች | እ ና | ከ ሁ ለ ቱ ም | ሴ ት | እ ና | ወ ን ድ | ወ ገ ኖ ች | የ ወ ሊ ድ | መ ቆ ጣ ጠ ሪ ያ | ሕ ክ ም ና | አ ስ ፈ ላ ጊ | ሕ ክ ም ና | እ ን ደ ሆ ን | ማ በ ረ ታ ቻ | ስ ለ ሚ ላ ክ ላ ት | ነ ው |	228480	FEMALE
1583	17139267518940924642.wav	ወደ እዚህ ድምዳሜ የመጣችው በሚሰጧት ጥሩ አስተያየቶች እና ከሁለቱም ሴት እና ወንድ ወገኖች የወሊድ መቆጣጠሪያ ሕክምና አስፈላጊ ሕክምና እንደሆን ማበረታቻ ስለሚላክላት ነው።	ወደ እዚህ ድምዳሜ የመጣችው በሚሰጧት ጥሩ አስተያየቶች እና ከሁለቱም ሴት እና ወንድ ወገኖች የወሊድ መቆጣጠሪያ ሕክምና አስፈላጊ ሕክምና እንደሆን ማበረታቻ ስለሚላክላት ነው	ወ ደ | እ ዚ ህ | ድ ም ዳ ሜ | የ መ ጣ ች ው | በ ሚ ሰ ጧ ት | ጥ ሩ | አ ስ ተ ያ የ ቶ ች | እ ና | ከ ሁ ለ ቱ ም | ሴ ት | እ ና | ወ ን ድ | ወ ገ ኖ ች | የ ወ ሊ ድ | መ ቆ ጣ ጠ ሪ ያ | ሕ ክ ም ና | አ ስ ፈ ላ ጊ | ሕ ክ ም ና | እ ን ደ ሆ ን | ማ በ ረ ታ ቻ | ስ ለ ሚ ላ ክ ላ ት | ነ ው |	233280	FEMALE
1530	7336864327500003945.wav	ማክሰኞ እንዲቋረጥ ቀጠሮ ተይዞ የነበረ ቢሆንም፣ ከአስቸኳይ የፍርድ ቤት ውሳኔ በኋላ ድኗል።	ማክሰኞ እንዲቋረጥ ቀጠሮ ተይዞ የነበረ ቢሆንም ከአስቸኳይ የፍርድ ቤት ውሳኔ በኋላ ድኗል	ማ ክ ሰ ኞ | እ ን ዲ ቋ ረ ጥ | ቀ ጠ ሮ | ተ ይ ዞ | የ ነ በ ረ | ቢ ሆ ን ም | ከ አ ስ ቸ ኳ ይ | የ ፍ ር ድ | ቤ ት | ው ሳ ኔ | በ ኋ ላ | ድ ኗ ል |	130560	FEMALE
1605	4676797743352698660.wav	ከአህጉሩ ባለው ረጅም ርቀት ምክንያት አጥቢዎች ጉዞውን ማድረግ ስላልቻሉ ግዙፉ ኤሊ የጋላፓጎስ ዋነኛ ሳር የሚግጥ እንሰሳ ሆኗል።	ከአህጉሩ ባለው ረጅም ርቀት ምክንያት አጥቢዎች ጉዞውን ማድረግ ስላልቻሉ ግዙፉ ኤሊ የጋላፓጎስ ዋነኛ ሳር የሚግጥ እንሰሳ ሆኗል	ከ አ ህ ጉ ሩ | ባ ለ ው | ረ ጅ ም | ር ቀ ት | ም ክ ን ያ ት | አ ጥ ቢ ዎ ች | ጉ ዞ ው ን | ማ ድ ረ ግ | ስ ላ ል ቻ ሉ | ግ ዙ ፉ | ኤ ሊ | የ ጋ ላ ፓ ጎ ስ | ዋ ነ ኛ | ሳ ር | የ ሚ ግ ጥ | እ ን ሰ ሳ | ሆ ኗ ል |	167040	FEMALE
1605	9814166575161116286.wav	ከአህጉሩ ባለው ረጅም ርቀት ምክንያት አጥቢዎች ጉዞውን ማድረግ ስላልቻሉ ግዙፉ ኤሊ የጋላፓጎስ ዋነኛ ሳር የሚግጥ እንሰሳ ሆኗል።	ከአህጉሩ ባለው ረጅም ርቀት ምክንያት አጥቢዎች ጉዞውን ማድረግ ስላልቻሉ ግዙፉ ኤሊ የጋላፓጎስ ዋነኛ ሳር የሚግጥ እንሰሳ ሆኗል	ከ አ ህ ጉ ሩ | ባ ለ ው | ረ ጅ ም | ር ቀ ት | ም ክ ን ያ ት | አ ጥ ቢ ዎ ች | ጉ ዞ ው ን | ማ ድ ረ ግ | ስ ላ ል ቻ ሉ | ግ ዙ ፉ | ኤ ሊ | የ ጋ ላ ፓ ጎ ስ | ዋ ነ ኛ | ሳ ር | የ ሚ ግ ጥ | እ ን ሰ ሳ | ሆ ኗ ል |	168960	FEMALE
1519	12240009353942836508.wav	በብዙ ሁኔታዎች ለአንድ ክፍት-አመት ትምህርት በውጭ ሃገር መመዝገብ በተግባር በትውልድ ሃገርዎ ወደ ከፍተኛ ትምህርት የመግባት እድልዎትን ሊያሻሽል ይችላል።	በብዙ ሁኔታዎች ለአንድ ክፍት-አመት ትምህርት በውጭ ሃገር መመዝገብ በተግባር በትውልድ ሃገርዎ ወደ ከፍተኛ ትምህርት የመግባት እድልዎትን ሊያሻሽል ይችላል	በ ብ ዙ | ሁ ኔ ታ ዎ ች | ለ አ ን ድ | ክ ፍ ት - አ መ ት | ት ም ህ ር ት | በ ው ጭ | ሃ ገ ር | መ መ ዝ ገ ብ | በ ተ ግ ባ ር | በ ት ው ል ድ | ሃ ገ ር ዎ | ወ ደ | ከ ፍ ተ ኛ | ት ም ህ ር ት | የ መ ግ ባ ት | እ ድ ል ዎ ት ን | ሊ ያ ሻ ሽ ል | ይ ች ላ ል |	229440	FEMALE
1534	17396170203060043085.wav	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ፣ "ቲምቡክቱ" ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች።	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ ቲምቡክቱ ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች	በ አ ን ፃ ራ ዊ ነ ት | ተ ደ ራ ሽ ነ ቷ | ካ ለ መ ኖ ር | ጋ ር | ተ ጣ ም ሮ | ቲ ም ቡ ክ ቱ | ብ ር ቅ | እ ና | ሩ ቅ | ለ ሆ ኑ | ም ድ ሮ ች | እ ን ደ | አ ቃ ቂ ራ ዊ | ተ ም ሳ ሌ ት | እ ን ድ ን ገ ለ ገ ል ባ ት | ሆ ና ለ ች |	195840	FEMALE
1534	13984713043715103965.wav	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ፣ "ቲምቡክቱ" ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች።	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ ቲምቡክቱ ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች	በ አ ን ፃ ራ ዊ ነ ት | ተ ደ ራ ሽ ነ ቷ | ካ ለ መ ኖ ር | ጋ ር | ተ ጣ ም ሮ | ቲ ም ቡ ክ ቱ | ብ ር ቅ | እ ና | ሩ ቅ | ለ ሆ ኑ | ም ድ ሮ ች | እ ን ደ | አ ቃ ቂ ራ ዊ | ተ ም ሳ ሌ ት | እ ን ድ ን ገ ለ ገ ል ባ ት | ሆ ና ለ ች |	207360	FEMALE
1534	17428322016269189152.wav	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ፣ "ቲምቡክቱ" ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች።	በአንፃራዊነት ተደራሽነቷ ካለመኖር ጋር ተጣምሮ ቲምቡክቱ ብርቅ እና ሩቅ ለሆኑ ምድሮች እንደ አቃቂራዊ ተምሳሌት እንድንገለገልባት ሆናለች	በ አ ን ፃ ራ ዊ ነ ት | ተ ደ ራ ሽ ነ ቷ | ካ ለ መ ኖ ር | ጋ ር | ተ ጣ ም ሮ | ቲ ም ቡ ክ ቱ | ብ ር ቅ | እ ና | ሩ ቅ | ለ ሆ ኑ | ም ድ ሮ ች | እ ን ደ | አ ቃ ቂ ራ ዊ | ተ ም ሳ ሌ ት | እ ን ድ ን ገ ለ ገ ል ባ ት | ሆ ና ለ ች |	203520	FEMALE
1548	16842458803598082307.wav	በሺዎች በሚቆጠሩ ማይሎችን ርቆ ለሚኖር ሰው ሲደውሉ፣ ሳተላይትን እየተጠቀሙ ነው።	በሺዎች በሚቆጠሩ ማይሎችን ርቆ ለሚኖር ሰው ሲደውሉ ሳተላይትን እየተጠቀሙ ነው	በ ሺ ዎ ች | በ ሚ ቆ ጠ ሩ | ማ ይ ሎ ች ን | ር ቆ | ለ ሚ ኖ ር | ሰ ው | ሲ ደ ው ሉ | ሳ ተ ላ ይ ት ን | እ የ ተ ጠ ቀ ሙ | ነ ው |	130560	FEMALE
1651	1221568799144152303.wav	የዓመት-እረፍት ለሚያቅዱ ሰዎች ይበልጥ እየጨመረ የሄደው አማራጭ ጉዞ መሄድ እና መማር ነው።	የዓመት-እረፍት ለሚያቅዱ ሰዎች ይበልጥ እየጨመረ የሄደው አማራጭ ጉዞ መሄድ እና መማር ነው	የ ዓ መ ት - እ ረ ፍ ት | ለ ሚ ያ ቅ ዱ | ሰ ዎ ች | ይ በ ል ጥ | እ የ ጨ መ ረ | የ ሄ ደ ው | አ ማ ራ ጭ | ጉ ዞ | መ ሄ ድ | እ ና | መ ማ ር | ነ ው |	132480	FEMALE
1651	8657832243438795180.wav	የዓመት-እረፍት ለሚያቅዱ ሰዎች ይበልጥ እየጨመረ የሄደው አማራጭ ጉዞ መሄድ እና መማር ነው።	የዓመት-እረፍት ለሚያቅዱ ሰዎች ይበልጥ እየጨመረ የሄደው አማራጭ ጉዞ መሄድ እና መማር ነው	የ ዓ መ ት - እ ረ ፍ ት | ለ ሚ ያ ቅ ዱ | ሰ ዎ ች | ይ በ ል ጥ | እ የ ጨ መ ረ | የ ሄ ደ ው | አ ማ ራ ጭ | ጉ ዞ | መ ሄ ድ | እ ና | መ ማ ር | ነ ው |	140160	FEMALE
1595	11987760743337656272.wav	የቲቤት ቡድሂዝም በቡድሃ ትምህርቶች ላይ የተመሠረተ ነው ፣ ግን በማሃያና የፍቅር መንገድ እና ከህንድ ዮጋ በብዙ ቴክኒኮች የተራዘመ ነው።	የቲቤት ቡድሂዝም በቡድሃ ትምህርቶች ላይ የተመሠረተ ነው ፣ ግን በማሃያና የፍቅር መንገድ እና ከህንድ ዮጋ በብዙ ቴክኒኮች የተራዘመ ነው	የ ቲ ቤ ት | ቡ ድ ሂ ዝ ም | በ ቡ ድ ሃ | ት ም ህ ር ቶ ች | ላ ይ | የ ተ መ ሠ ረ ተ | ነ ው | ፣ | ግ ን | በ ማ ሃ ያ ና | የ ፍ ቅ ር | መ ን ገ ድ | እ ና | ከ ህ ን ድ | ዮ ጋ | በ ብ ዙ | ቴ ክ ኒ ኮ ች | የ ተ ራ ዘ መ | ነ ው |	216960	FEMALE
1518	10292270970350534886.wav	አንድ የቀድሞ የፊሊፒንስ ፖሊስ የፊሊፒንስ ዋና ከተማ በሆነችው ማኒላ ውስጥ አንድ አውቶቡስ በመጥለፍ የሆንግ ኮንግ ቱሪስቶች አግቶ ቆይተዋል።	አንድ የቀድሞ የፊሊፒንስ ፖሊስ የፊሊፒንስ ዋና ከተማ በሆነችው ማኒላ ውስጥ አንድ አውቶቡስ በመጥለፍ የሆንግ ኮንግ ቱሪስቶች አግቶ ቆይተዋል	አ ን ድ | የ ቀ ድ ሞ | የ ፊ ሊ ፒ ን ስ | ፖ ሊ ስ | የ ፊ ሊ ፒ ን ስ | ዋ ና | ከ ተ ማ | በ ሆ ነ ች ው | ማ ኒ ላ | ው ስ ጥ | አ ን ድ | አ ው ቶ ቡ ስ | በ መ ጥ ለ ፍ | የ ሆ ን ግ | ኮ ን ግ | ቱ ሪ ስ ቶ ች | አ ግ ቶ | ቆ ይ ተ ዋ ል |	176640	FEMALE
1623	1695773803039892101.wav	አንቀጾቹ ከመጽደቃቸው በፊት ከሁሉም ክልሎች አንድላይ ፈቃድ ያስፈላጋቸዋል እና ክልሎቹ መዓከላዊ መንግስቱን በትክክል ካልመውሰዳቸው የተነሳ ተወካዮቻቸው በአብዛኛው ቀሪ ነበሩ።	አንቀጾቹ ከመጽደቃቸው በፊት ከሁሉም ክልሎች አንድላይ ፈቃድ ያስፈላጋቸዋል እና ክልሎቹ መዓከላዊ መንግስቱን በትክክል ካልመውሰዳቸው የተነሳ ተወካዮቻቸው በአብዛኛው ቀሪ ነበሩ	አ ን ቀ ጾ ቹ | ከ መ ጽ ደ ቃ ቸ ው | በ ፊ ት | ከ ሁ ሉ ም | ክ ል ሎ ች | አ ን ድ ላ ይ | ፈ ቃ ድ | ያ ስ ፈ ላ ጋ ቸ ዋ ል | እ ና | ክ ል ሎ ቹ | መ ዓ ከ ላ ዊ | መ ን ግ ስ ቱ ን | በ ት ክ ክ ል | ካ ል መ ው ሰ ዳ ቸ ው | የ ተ ነ ሳ | ተ ወ ካ ዮ ቻ ቸ ው | በ አ ብ ዛ ኛ ው | ቀ ሪ | ነ በ ሩ |	234240	FEMALE
1623	2916882198336317383.wav	አንቀጾቹ ከመጽደቃቸው በፊት ከሁሉም ክልሎች አንድላይ ፈቃድ ያስፈላጋቸዋል እና ክልሎቹ መዓከላዊ መንግስቱን በትክክል ካልመውሰዳቸው የተነሳ ተወካዮቻቸው በአብዛኛው ቀሪ ነበሩ።	አንቀጾቹ ከመጽደቃቸው በፊት ከሁሉም ክልሎች አንድላይ ፈቃድ ያስፈላጋቸዋል እና ክልሎቹ መዓከላዊ መንግስቱን በትክክል ካልመውሰዳቸው የተነሳ ተወካዮቻቸው በአብዛኛው ቀሪ ነበሩ	አ ን ቀ ጾ ቹ | ከ መ ጽ ደ ቃ ቸ ው | በ ፊ ት | ከ ሁ ሉ ም | ክ ል ሎ ች | አ ን ድ ላ ይ | ፈ ቃ ድ | ያ ስ ፈ ላ ጋ ቸ ዋ ል | እ ና | ክ ል ሎ ቹ | መ ዓ ከ ላ ዊ | መ ን ግ ስ ቱ ን | በ ት ክ ክ ል | ካ ል መ ው ሰ ዳ ቸ ው | የ ተ ነ ሳ | ተ ወ ካ ዮ ቻ ቸ ው | በ አ ብ ዛ ኛ ው | ቀ ሪ | ነ በ ሩ |	243840	FEMALE
1588	11255994854864397913.wav	ፖሊስ ባለው መሰረት፣ ፎቶግራፈሩን የገጨው ተሽከርካሪ ሹፌር የወንጀለኛ ቅጣት የመቀበል ዕድሉ እጅግ አናሳ ነው።	ፖሊስ ባለው መሰረት ፎቶግራፈሩን የገጨው ተሽከርካሪ ሹፌር የወንጀለኛ ቅጣት የመቀበል ዕድሉ እጅግ አናሳ ነው	ፖ ሊ ስ | ባ ለ ው | መ ሰ ረ ት | ፎ ቶ ግ ራ ፈ ሩ ን | የ ገ ጨ ው | ተ ሽ ከ ር ካ ሪ | ሹ ፌ ር | የ ወ ን ጀ ለ ኛ | ቅ ጣ ት | የ መ ቀ በ ል | ዕ ድ ሉ | እ ጅ ግ | አ ና ሳ | ነ ው |	168960	FEMALE
1561	8091318618043396625.wav	አብዛኞቹ ወረዳዎች ምቹ እና ጠንካራ በሆኑ ትናንሽ የጃፓን ኮስተር አውቶቡሶች ይገለገላሉ።	አብዛኞቹ ወረዳዎች ምቹ እና ጠንካራ በሆኑ ትናንሽ የጃፓን ኮስተር አውቶቡሶች ይገለገላሉ	አ ብ ዛ ኞ ቹ | ወ ረ ዳ ዎ ች | ም ቹ | እ ና | ጠ ን ካ ራ | በ ሆ ኑ | ት ና ን ሽ | የ ጃ ፓ ን | ኮ ስ ተ ር | አ ው ቶ ቡ ሶ ች | ይ ገ ለ ገ ላ ሉ |	150720	FEMALE
1624	13367608438910822409.wav	የውሃ የውስጥ መንገዶች በዓሉን መሠረት ለማድረግ ጥሩ ገጽታ ይሆናሉ።	የውሃ የውስጥ መንገዶች በዓሉን መሠረት ለማድረግ ጥሩ ገጽታ ይሆናሉ	የ ው ሃ | የ ው ስ ጥ | መ ን ገ ዶ ች | በ ዓ ሉ ን | መ ሠ ረ ት | ለ ማ ድ ረ ግ | ጥ ሩ | ገ ጽ ታ | ይ ሆ ና ሉ |	114240	FEMALE
